00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,109
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,99
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,117
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,108
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,119
00-13-a2-00-40-a1-ee-d3,0,115
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,113
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,109
00-13-a2-00-40-a1-ee-d3,0,106
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,107
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,114
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,107
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,111
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,115
00-13-a2-00-40-a1-f1-43,0,113
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,115
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,110
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,105
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,119
00-13-a2-00-40-a1-ee-d3,0,108
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,96
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,97
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,113
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,96
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,110
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,111
00-13-a2-00-40-a1-ee-d3,0,114
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,104
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,119
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,99
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,114
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,108
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,99
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,104
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,111
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,105
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,111
00-13-a2-00-40-a1-ee-d3,0,98
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,119
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,113
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,98
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,105
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,106
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,106
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,94
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,108
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,107
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,99
00-13-a2-00-40-a1-f1-43,0,110
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,106
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,106
00-13-a2-00-40-a1-f1-43,0,103
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,109
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,97
00-13-a2-00-40-a1-f1-43,0,112
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,100
00-13-a2-00-40-a1-f1-43,0,111
00-13-a2-00-40-98-98-4f,0,118
00-13-a2-00-40-a1-ee-d3,0,104
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,113
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,119
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,106
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,99
00-13-a2-00-40-a1-f1-43,0,105
00-13-a2-00-40-98-98-4f,0,109
00-13-a2-00-40-a1-ee-d3,0,103
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,113
00-13-a2-00-40-a1-ee-d3,0,96
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,117
00-13-a2-00-40-a1-ee-d3,0,109
00-13-a2-00-40-a1-f1-43,0,113
00-13-a2-00-40-98-98-4f,0,115
00-13-a2-00-40-a1-ee-d3,0,101
00-13-a2-00-40-a1-f1-43,0,108
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,105
00-13-a2-00-40-a1-f1-43,0,107
00-13-a2-00-40-98-98-4f,0,114
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,109
00-13-a2-00-40-98-98-4f,0,116
00-13-a2-00-40-a1-ee-d3,0,102
00-13-a2-00-40-a1-f1-43,0,108
